x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,r_elbow,l_elbow,r_knee,l_knee,r_shoulder,l_shoulder,r_hip,l_hip,label
0.290655255317688,-0.5098567605018616,-0.3041045740246773,0.27890193462371826,-0.5469523072242737,-0.2798684388399124,0.2752418518066406,-0.5488910675048828,-0.2800722047686577,0.2713136672973633,-0.5509467720985413,-0.28026727586984634,0.2826046943664551,-0.5410564541816711,-0.34725555777549744,0.2815030813217163,-0.5388561338186264,-0.3473871052265167,0.2799597978591919,-0.536942183971405,-0.3475393205881119,0.2434569001197815,-0.5409107208251953,-0.18754048086702824,0.2563241720199585,-0.5238128304481506,-0.4923098087310791,0.2774801254272461,-0.4743736684322357,-0.26546720415353775,0.2808570861816406,-0.4692317843437195,-0.3533058613538742,0.14616739749908447,-0.39004653692245483,-0.008109763264656067,0.20427703857421875,-0.27462098002433777,-0.6596833765506744,0.12534916400909424,-0.14248126745224,0.033531248569488525,0.1797989010810852,0.015852272510528564,-0.741966038942337,0.20722520351409912,-0.03404080867767334,-0.030245497822761536,0.2772095799446106,0.22385942935943604,-0.7423920929431915,0.22552186250686646,-0.039050281047821045,-0.007053270936012268,0.3006970286369324,0.2628161907196045,-0.8183132708072662,0.2509928345680237,-0.02980250120162964,-0.0648987740278244,0.3179745674133301,0.2387930154800415,-0.7755074799060822,0.24622994661331177,-0.020193397998809814,-0.05616815388202667,0.3034210205078125,0.22305434942245483,-0.7295390069484711,0.0,0.0,0.0,0.048198163509368896,0.13487845659255981,-0.40363483130931854,0.04381531476974487,-0.13262683153152466,0.37610527873039246,-0.11082467436790466,0.1743035912513733,-0.2862827330827713,-0.1455506682395935,-0.028783082962036133,0.687664657831192,-0.4023647904396057,0.0917850136756897,-0.10082872211933136,-0.18042898178100586,-0.027218997478485107,0.7171746790409088,-0.4391601085662842,0.049908220767974854,-0.07716173678636551,-0.16775277256965637,0.005558192729949951,0.7632026970386505,-0.474567174911499,0.11426317691802979,-0.09359408169984818,150.08917175518434,138.13921812316627,150.27208244558645,42.97892906746107,16.04719500778737,15.736356948085751,124.7882101439354,2.2613915832920917,CobraPose
0.14023137092590332,-0.6220798939466476,-0.49558237195014954,0.12532657384872437,-0.6477399468421936,-0.45423680543899536,0.12562185525894165,-0.648912250995636,-0.4543207287788391,0.12604910135269165,-0.6502058580517769,-0.4543730318546295,0.1177438497543335,-0.6399551033973694,-0.4997519254684448,0.112021803855896,-0.6356772109866142,-0.49990609288215637,0.10590434074401855,-0.6314932107925415,-0.4998365044593811,0.10642462968826294,-0.6227425932884216,-0.3127189874649048,0.07823288440704346,-0.6001916378736496,-0.5216702222824097,0.14555490016937256,-0.5872755497694016,-0.4475368559360504,0.1366487741470337,-0.583885133266449,-0.5067721009254456,0.13071268796920776,-0.3967866897583008,-0.15949294343590736,0.0283241868019104,-0.3743402659893036,-0.659176379442215,0.19483596086502075,-0.1520785093307495,-0.14463759725913405,0.07133638858795166,-0.07602620124816895,-0.676366001367569,0.2800952196121216,0.0503200888633728,-0.2605399340391159,0.15067297220230103,0.16072773933410645,-0.6964206993579865,0.30431342124938965,0.07668393850326538,-0.27191057801246643,0.16327571868896484,0.195534348487854,-0.7872044146060944,0.30868029594421387,0.088492751121521,-0.32994915544986725,0.1804373860359192,0.18424862623214722,-0.7655429542064667,0.29418402910232544,0.08429563045501709,-0.2906712144613266,0.18008053302764893,0.17146176099777222,-0.6961958706378937,0.0,0.0,0.0,-0.061995625495910645,0.027887940406799316,-0.2823008596897125,-0.1709306538105011,0.04215961694717407,0.31534135341644287,-0.30245691537857056,0.04841583967208862,-0.055777259171009064,-0.33547618985176086,-0.004781007766723633,0.577109307050705,-0.5211628675460815,0.02872699499130249,0.19479838013648987,-0.3997458517551422,-0.02279430627822876,0.5983740985393524,-0.5328354239463806,0.0013145804405212402,0.21865367889404297,-0.44176533818244934,0.06262826919555664,0.5870276391506195,-0.5797008872032166,0.08495110273361206,0.16065052151679993,169.67853328614734,171.8406489132655,169.976412642686,150.22259380127196,20.86037596420719,32.91696696580244,107.53521148187434,122.08865158954168,CobraPose
0.24456816911697388,-0.36414849758148193,-0.3260086327791214,0.23198258876800537,-0.38736164569854736,-0.2937624007463455,0.2309092879295349,-0.387951523065567,-0.2938575893640518,0.22954630851745605,-0.3884904086589813,-0.29393668472766876,0.22925794124603271,-0.3850809335708618,-0.3502826541662216,0.22653526067733765,-0.384219229221344,-0.3503643572330475,0.22329270839691162,-0.3830466866493225,-0.35041749477386475,0.20639467239379883,-0.37371334433555603,-0.16930285934358835,0.1999986171722412,-0.36619263887405396,-0.4258664548397064,0.24205875396728516,-0.33928048610687256,-0.27810363471508026,0.23699474334716797,-0.33727821707725525,-0.35135218501091003,0.15588676929473877,-0.24020081758499146,-0.02550707757472992,0.1526108980178833,-0.19168370962142944,-0.5212056636810303,0.14755761623382568,-0.036690711975097656,-0.02228569984436035,0.15391963720321655,0.03196150064468384,-0.5571459233760834,0.21703261137008667,0.018688201904296875,-0.14583573769778013,0.2804329991340637,0.06490999460220337,-0.5795563459396362,0.24258184432983398,0.005144655704498291,-0.1407515723258257,0.3167276382446289,0.07538533210754395,-0.651498556137085,0.261669397354126,0.004184603691101074,-0.19353847950696945,0.3176227807998657,0.06135743856430054,-0.5973961353302002,0.24139118194580078,0.02090275287628174,-0.17251496482640505,0.3039848804473877,0.05776780843734741,-0.5641237199306488,0.0,0.0,0.0,-0.006727099418640137,0.036055922508239746,-0.3172804266214371,-0.20611697435379028,0.033249497413635254,0.09708750247955322,-0.21649491786956787,0.04566270112991333,-0.275475338101387,-0.3924669623374939,0.04656493663787842,0.26932811737060547,-0.40892910957336426,0.06228762865066528,-0.15466775186359882,-0.41128626465797424,0.024683833122253418,0.2859790325164795,-0.42581409215927124,0.04314380884170532,-0.1394737008959055,-0.45454130321741104,0.07682359218597412,0.21224993467330933,-0.48015570640563965,0.08762645721435547,-0.23977909237146378,104.93283625084523,126.21488534792783,177.6844716873767,174.92340837331668,35.313835860389574,30.639310090100558,127.60070717967199,132.14662722671702,CobraPose
-0.02505934238433838,-0.5071471929550171,-0.31662745773792267,-0.04020857810974121,-0.48493707180023193,-0.2732893005013466,-0.04030930995941162,-0.4808739423751831,-0.2733730897307396,-0.040674030780792236,-0.47626692056655884,-0.27332569658756256,-0.0402454137802124,-0.48255443572998047,-0.32068002223968506,-0.04025763273239136,-0.4770776033401489,-0.3206741511821747,-0.04058718681335449,-0.47099559009075165,-0.32056842744350433,-0.03469669818878174,-0.4313753545284271,-0.17695311596617103,-0.03521817922592163,-0.4295358955860138,-0.3967945724725723,-0.0077918171882629395,-0.49338269233703613,-0.2877928167581558,-0.007834970951080322,-0.4910058528184891,-0.35036033391952515,0.03125011920928955,-0.3271329402923584,-0.08320517092943192,0.026242971420288086,-0.3187792897224426,-0.5764176845550537,0.06742554903030396,-0.09925413131713867,-0.07772105187177658,0.06477361917495728,-0.07889336347579956,-0.5908316373825073,0.12787187099456787,0.05419713258743286,-0.02616538107395172,0.13195449113845825,0.09783655405044556,-0.6186871528625488,0.162142813205719,0.070101797580719,0.020706892013549805,0.16215455532073975,0.11639904975891113,-0.6934420466423035,0.16882836818695068,0.07007783651351929,-0.062045320868492126,0.17006069421768188,0.10544884204864502,-0.6442159414291382,0.15634822845458984,0.06733095645904541,-0.0577097088098526,0.1608419418334961,0.1004076600074768,-0.6072437763214111,0.0,0.0,0.0,-0.000751495361328125,0.02829134464263916,-0.33959342539310455,-0.25773417949676514,0.054982006549835205,0.06408558785915375,-0.2599779963493347,0.07412505149841309,-0.30307435989379883,-0.4585302472114563,0.06859743595123291,0.23083242774009705,-0.48088473081588745,0.0883135199546814,-0.21254419162869453,-0.47885948419570923,0.04285585880279541,0.24769243597984314,-0.5066567659378052,0.07171911001205444,-0.19714172184467316,-0.5506970882415771,0.09229159355163574,0.1549328863620758,-0.5864254832267761,0.11789655685424805,-0.32404960691928864,168.31150087631943,167.5202655457701,173.6481535848465,171.83682949993653,13.572348550556923,14.477101685885156,104.47420886688039,107.49905347726408,CobraPose
0.311958909034729,-0.10575467348098755,-0.19278433918952942,0.3163871765136719,-0.13330131769180298,-0.17054115235805511,0.31583356857299805,-0.13536858558654785,-0.17060961201786995,0.31517696380615234,-0.13756734132766724,-0.17067686468362808,0.31432467699050903,-0.13519251346588135,-0.2153211459517479,0.312391996383667,-0.13814100623130798,-0.2153325453400612,0.31023526191711426,-0.14114105701446533,-0.2153858244419098,0.29503297805786133,-0.15178799629211426,-0.07062837481498718,0.2892324924468994,-0.15340030193328857,-0.2728937938809395,0.29723238945007324,-0.09547576308250427,-0.15187746100127697,0.29494142532348633,-0.09883028268814087,-0.20986268669366837,0.20679765939712524,-0.1096678078174591,0.05531034618616104,0.20197796821594238,-0.0867663025856018,-0.3549666330218315,0.1102094054222107,-0.03655552864074707,0.07896564155817032,0.08858901262283325,-0.0013253092765808105,-0.3899950012564659,0.17915797233581543,0.047127485275268555,-0.014799460768699646,0.18396955728530884,0.08288586139678955,-0.3095811679959297,0.21022343635559082,0.05273234844207764,-0.016270913183689117,0.21521615982055664,0.08858168125152588,-0.3323751464486122,0.2144784927368164,0.052043616771698,-0.03786405175924301,0.22138440608978271,0.07641160488128662,-0.31098461896181107,0.20479989051818848,0.04945337772369385,-0.028574250638484955,0.21293610334396362,0.07172203063964844,-0.2986556515097618,0.0,0.0,0.0,-0.0013767480850219727,0.026607930660247803,-0.24446136504411697,-0.18776440620422363,0.007397711277008057,0.05813539773225784,-0.20292311906814575,0.017348945140838623,-0.19170088320970535,-0.34300869703292847,0.03626161813735962,0.17641324549913406,-0.36558613181114197,0.05659687519073486,-0.08390558883547783,-0.35787615180015564,0.010668933391571045,0.18192065507173538,-0.3803102970123291,0.039035022258758545,-0.07315151020884514,-0.38474971055984497,0.07181304693222046,0.09977484494447708,-0.4112396240234375,0.08428966999053955,-0.16579752415418625,78.43998209730464,87.63784568987128,163.8044401655497,171.7237294266239,7.858281234368017,9.186166942052479,148.22917485524877,154.3185658002123,CobraPose
-0.34085965156555176,-0.3914811611175537,-0.4275260865688324,-0.3210063576698303,-0.4050062596797943,-0.45097222924232483,-0.3159819543361664,-0.40086621046066284,-0.4509228765964508,-0.3099720776081085,-0.3962746560573578,-0.4509641230106354,-0.3241513669490814,-0.41382937133312225,-0.3924056589603424,-0.321865975856781,-0.4160625636577606,-0.3926299512386322,-0.3188389539718628,-0.4179458022117615,-0.39241281151771545,-0.274042584002018,-0.3706202954053879,-0.47144415974617004,-0.28326141834259033,-0.39365410804748535,-0.2080591917037964,-0.3333056569099426,-0.3506855368614197,-0.4279172718524933,-0.33909785747528076,-0.36475157737731934,-0.3525826632976532,-0.2203107625246048,-0.1504286825656891,-0.5299547612667084,-0.23933736979961395,-0.29116928577423096,0.0806959867477417,-0.19171670079231262,0.05897492170333862,-0.5544815361499786,-0.21668826043605804,-0.15273615717887878,0.43725670874118805,-0.2606011629104614,0.21439749002456665,-0.5220367610454559,-0.26180538535118103,-0.02067512273788452,0.7396689355373383,-0.2903616204857826,0.24617290496826172,-0.6043412387371063,-0.2874031290411949,-0.010298073291778564,0.7984749376773834,-0.30153027176856995,0.22636550664901733,-0.5829455554485321,-0.2920529842376709,-0.0036903023719787598,0.7221388518810272,-0.29225781559944153,0.21673369407653809,-0.5157791078090668,-0.2819628119468689,-0.005559682846069336,0.7192800939083099,0.0,0.0,0.0,-0.006628751754760742,-0.09978711605072021,0.42253535985946655,0.23929601907730103,-0.0029549598693847656,0.017491459846496582,0.23074626922607422,-0.08562463521957397,0.48714515566825867,0.46535634994506836,-0.07644736766815186,0.12868031114339828,0.44514739513397217,-0.13082793354988098,0.7031763195991516,0.4790932536125183,-0.11043232679367065,0.14180497825145721,0.4632439613342285,-0.15450239181518555,0.725349634885788,0.5696508884429932,-0.04230093955993652,0.00876547396183014,0.5389748215675354,-0.08361083269119263,0.6511227786540985,151.84599726766464,148.32106677855748,164.68001333464662,162.69809589708518,41.2738750551352,47.899002491358885,143.98012333099976,144.96716697049774,CobraPose
0.025946974754333496,-0.3653739392757416,-0.28433878999203444,0.012179672718048096,-0.38677000999450684,-0.2878740606829524,0.009461641311645508,-0.3860645592212677,-0.2879610238596797,0.006917595863342285,-0.3852917551994324,-0.2881768522784114,0.014029860496520996,-0.38519546389579773,-0.3199371872469783,0.01968204975128174,-0.3800385892391205,-0.32006077747792006,0.01960623264312744,-0.37788981199264526,-0.320244031958282,-0.0017216801643371582,-0.3639295995235443,-0.3136227307841182,-0.0010265111923217773,-0.36239364743232727,-0.4578799782320857,0.022900879383087158,-0.3392382264137268,-0.2893881378695369,0.02603614330291748,-0.33908796310424805,-0.3307292638346553,0.010052263736724854,-0.2683601379394531,-0.3457862911745906,-0.018381595611572266,-0.21428388357162476,-0.47353707533329725,0.1390397548675537,-0.0773763656616211,-0.38618146162480116,-0.025663137435913086,-0.00846099853515625,-0.5187713680788875,0.2622928023338318,0.09988546371459961,-0.5134572563692927,0.0616723895072937,0.14709079265594482,-0.5659713922068477,0.3061519265174866,0.10331308841705322,-0.5498613892123103,0.11713123321533203,0.15554457902908325,-0.6348310885950923,0.30769479274749756,0.10770207643508911,-0.6039413986727595,0.12936073541641235,0.12303358316421509,-0.6238510785624385,0.28212499618530273,0.11452466249465942,-0.5426591215655208,0.12428998947143555,0.11388736963272095,-0.5691616116091609,0.0,0.0,0.0,-0.013811767101287842,0.02584683895111084,0.03090257477015257,-0.20689859986305237,0.025231778621673584,-0.014349657110869884,-0.21226036548614502,0.034150540828704834,0.08714782167226076,-0.3402825891971588,0.06612551212310791,0.2397821070626378,-0.3762162923812866,0.057184576988220215,0.2778907837346196,-0.36121681332588196,0.06262081861495972,0.26831690687686205,-0.3979073166847229,0.04622417688369751,0.2962648691609502,-0.3811725080013275,0.09197366237640381,0.18968830723315477,-0.4186042919754982,0.08886063098907471,0.22911287564784288,148.6615465437939,179.22296369526876,174.39893601062738,169.90818981694204,3.1163890052048435,36.1796729374277,91.30579386096252,99.09821222790885,CobraPose
-0.1870833933353424,-0.39210712909698486,-0.5113846212625504,-0.17112445831298828,-0.4093588888645172,-0.518571749329567,-0.16557025909423828,-0.40751323103904724,-0.5186652690172195,-0.1597408652305603,-0.40488383173942566,-0.5188865810632706,-0.1791381537914276,-0.41191713511943817,-0.47166700661182404,-0.1804218888282776,-0.41264352202415466,-0.4717109948396683,-0.18164673447608948,-0.41363149881362915,-0.47167618572711945,-0.13499778509140015,-0.38344576954841614,-0.5011617094278336,-0.15829718112945557,-0.3991253077983856,-0.29144738614559174,-0.18075555562973022,-0.36177095770835876,-0.5016012936830521,-0.18875664472579956,-0.3666917681694031,-0.441585972905159,-0.07712963223457336,-0.2390325367450714,-0.5565071254968643,-0.15751796960830688,-0.2630068063735962,-0.10041491687297821,-0.08030414581298828,-0.018321216106414795,-0.6520959883928299,-0.1603623628616333,-0.09290355443954468,-0.04754224419593811,-0.09223198890686035,0.18074452877044678,-0.7186453491449356,-0.19499602913856506,0.04496443271636963,-0.16120176017284393,-0.10756951570510864,0.21440351009368896,-0.8110550791025162,-0.22394022345542908,0.060274600982666016,-0.19070042669773102,-0.12371361255645752,0.2128746509552002,-0.8103972226381302,-0.2229020744562149,0.062320053577423096,-0.24532566964626312,-0.1193854808807373,0.20430833101272583,-0.7232468277215958,-0.20975472033023834,0.05947476625442505,-0.18951989710330963,0.0,0.0,0.0,-0.04215520620346069,-0.0368504524230957,0.28515850007534027,0.15060675144195557,-0.010490834712982178,0.2661486342549324,0.12631410360336304,-0.05560213327407837,0.640413299202919,0.28760677576065063,-0.06072133779525757,0.6215807944536209,0.265080988407135,-0.10927492380142212,1.0680279582738876,0.3233490586280823,-0.10297095775604248,0.655253991484642,0.27924859523773193,-0.1400023102760315,1.1124578565359116,0.34470027685165405,-0.07976877689361572,0.5542796105146408,0.27258867025375366,-0.09142571687698364,1.0730490535497665,166.85657033666192,177.39502170972787,165.2055680673399,163.84936675634304,27.98419624884726,18.70758573330431,110.67497651254305,103.89892796884423,CobraPose
-0.1436288058757782,-0.644257128238678,0.18007270246744156,-0.15778589248657227,-0.6588387042284012,0.1361100673675537,-0.16248419880867004,-0.6513729095458984,0.13579705357551575,-0.1671830415725708,-0.6436403393745422,0.13549567759037018,-0.1442379355430603,-0.680137149989605,0.12114416062831879,-0.1420755684375763,-0.6856996938586235,0.12109383195638657,-0.13950115442276,-0.6915661692619324,0.12062118202447891,-0.19392532110214233,-0.6262600421905518,0.0003025345504283905,-0.14022472500801086,-0.6738911271095276,-0.07646986842155457,-0.15435555577278137,-0.6030510067939758,0.14988569170236588,-0.1463126242160797,-0.6225320100784302,0.12626002728939056,-0.2628318965435028,-0.3941572308540344,-0.13143781572580338,-0.021507203578948975,-0.6455683708190918,0.04317600978538394,-0.12019380927085876,-0.08431744575500488,-0.1376316323876381,0.1015494167804718,-0.4708961844444275,0.283924363553524,-0.06113031506538391,0.21539396047592163,-0.042151838541030884,0.01917964220046997,-0.4448966681957245,0.7729015275835991,-0.03254503011703491,0.3304906487464905,-0.0432598814368248,0.019563406705856323,-0.4507678151130676,0.8670272156596184,-0.03870537877082825,0.3132961392402649,-0.014673560857772827,-0.027644336223602295,-0.4464270770549774,0.8656908795237541,-0.042118728160858154,0.279543936252594,-0.02748873084783554,-0.033237844705581665,-0.432860791683197,0.7867672368884087,0.0,0.0,0.0,0.1542593538761139,-0.15668118000030518,0.07645437493920326,-0.16119536757469177,0.0360795259475708,0.4355558082461357,0.2219134271144867,-0.21131360530853271,0.561300091445446,-0.017466872930526733,0.17112016677856445,0.780949167907238,0.33960577845573425,-0.0031619668006896973,0.8357916995882988,0.031034797430038452,0.18558257818222046,0.8264595791697502,0.4142131507396698,0.05338805913925171,0.8704094216227531,-0.047216176986694336,0.20812588930130005,0.9530767723917961,0.40840861201286316,0.07422423362731934,0.9600880071520805,72.35327340426096,166.42881637137435,80.56275262366563,55.83123159988626,15.38999344749563,8.97665716380867,70.85293886459844,68.92013318765174,CobraPose
-0.15142306685447693,-0.49841371178627014,-0.3431628346443176,-0.13194754719734192,-0.5171897411346436,-0.3423573672771454,-0.12693801522254944,-0.5146382749080658,-0.3424239754676819,-0.1212221086025238,-0.5118958950042725,-0.34255528450012207,-0.13906186819076538,-0.5225761234760284,-0.3024488687515259,-0.1392359435558319,-0.5240661203861237,-0.30261194705963135,-0.13936364650726318,-0.5257775187492371,-0.30266377329826355,-0.09324708580970764,-0.48666733503341675,-0.31425896286964417,-0.11784163117408752,-0.5044020116329193,-0.13625361025333405,-0.14493611454963684,-0.46768730878829956,-0.33406320214271545,-0.15331822633743286,-0.4729430675506592,-0.2831868827342987,-0.04955565929412842,-0.3286356031894684,-0.3649784326553345,-0.14171695709228516,-0.34681618213653564,0.0011793151497840881,-0.08185580372810364,-0.09496086835861206,-0.4006991982460022,-0.21421852707862854,-0.1481526494026184,0.018849484622478485,-0.17016178369522095,0.10430401563644409,-0.4734417796134949,-0.31161466240882874,0.011270761489868164,-0.07476262748241425,-0.19005772471427917,0.13759064674377441,-0.5499318242073059,-0.35302093625068665,0.023814380168914795,-0.10777756571769714,-0.21071940660476685,0.12812912464141846,-0.5548983812332153,-0.351436585187912,0.02790147066116333,-0.1595415472984314,-0.2043428122997284,0.114962637424469,-0.4800753593444824,-0.3311022222042084,0.028567850589752197,-0.10211971402168274,0.0,0.0,0.0,-0.04783943295478821,-0.01726377010345459,0.21296032518148422,0.21515041589736938,0.010685563087463379,0.11493152286857367,0.13696640729904175,-0.02667093276977539,0.42117613554000854,0.39493900537490845,-0.03102576732635498,0.30938996374607086,0.31669729948043823,-0.07399892807006836,0.6992431282997131,0.4182943105697632,-0.0526239275932312,0.32983335852622986,0.33754515647888184,-0.09693121910095215,0.7281254529953003,0.47798389196395874,-0.009108483791351318,0.2530403733253479,0.3587483763694763,-0.04879403114318848,0.6952778697013855,168.62747681823868,163.96900404803856,168.16138561578003,164.0950447624608,35.949709123265464,16.445097333603236,102.98632051519327,101.4184368272961,CobraPose
